time_s,delta_w_mps,delta_q_rads,w_gust_mps,delta_w_aero_mps,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
7.44,-1.9165265289845786e-09,5.446241767010346e-09,0.0,-1.9165265289845786e-09,0.0,2.2864696938479043e-07,-1.9446459542150997e-08,-2.261046255548776e-09,-4.520357078464148e-11,9.287514864917609e-11,-7.550780990171668e-10,5.4082885448383695e-08,-1.2262760966853443e-07,nan,MODEL_NOT_IDENTIFIED
7.46,2.388978797257226e-09,5.0288428159625975e-09,0.0,2.388978797257226e-09,0.0,2.0173187049062787e-07,-2.216714951523286e-08,-1.1479397990853236e-08,5.63469226914592e-11,4.715298469401649e-10,-8.607185837767121e-10,2.745803917244666e-07,-1.3978403381479185e-07,nan,MODEL_NOT_IDENTIFIED
7.48,6.148112999908431e-09,4.564479566868699e-09,0.0,6.148112999908431e-09,0.0,1.7411631369586093e-07,-2.415015192310325e-08,-1.9407030346776787e-08,1.450105996344241e-10,7.971667204386753e-10,-9.377157196942158e-10,4.642046559473372e-07,-1.5228866709865576e-07,nan,MODEL_NOT_IDENTIFIED
7.5,9.353039570470448e-09,4.067438269636545e-09,0.0,9.353039570470448e-09,0.0,1.4640641596176802e-07,-2.5443632918331503e-08,-2.604353021403592e-08,2.2060262661708017e-10,1.0697688001923827e-09,-9.879397293076259e-10,6.229457967879414e-07,-1.604452409085418e-07,nan,MODEL_NOT_IDENTIFIED
7.5200000000000005,1.2007362119033625e-08,3.5509636126730375e-09,0.0,1.2007362119033625e-08,0.0,1.191395587881208e-07,-2.610325286458208e-08,-3.1413060153634595e-08,2.832079990941397e-10,1.290328591966917e-09,-1.0135518246100698e-09,7.5138176837513e-07,-1.646047444481485e-07,nan,MODEL_NOT_IDENTIFIED
7.54,1.4124724746614479e-08,3.0271283098748697e-09,0.0,1.4124724746614479e-08,0.0,9.278217763979387e-08,-2.619023693357252e-08,-3.556103976122169e-08,3.331485295095033e-10,1.4607117593625351e-09,-1.0169292911003436e-09,8.505989804993095e-07,-1.651532580959115e-07,nan,MODEL_NOT_IDENTIFIED
7.5600000000000005,1.5727384539026548e-08,2.506740126412823e-09,0.0,1.5727384539026548e-08,0.0,6.772915635473658e-08,-2.576956449252527e-08,-3.8550809368073834e-08,3.7094917785658433e-10,1.5835200813867953e-09,-1.0005951842976955e-09,9.22112496318648e-07,-1.6250053584653562e-07,nan,MODEL_NOT_IDENTIFIED
7.58,1.6844786544504358e-08,1.9992837531668437e-09,0.0,1.6844786544504358e-08,0.0,4.430465128239487e-08,-2.4908297855820536e-08,-4.046034151357196e-08,3.973044408209213e-10,1.6619563722978247e-09,-9.671534375684097e-10,9.677873727310792e-07,-1.570694665705353e-07,nan,MODEL_NOT_IDENTIFIED
7.6000000000000005,1.7512168017174158e-08,1.5128945790390199e-09,0.0,1.7512168017174158e-08,0.0,2.2764163133293155e-08,-2.367406593310793e-08,-4.1379057102537915e-08,4.1304543119279537e-10,1.6996937015020077e-09,-9.192299843594531e-10,9.897625047460727e-07,-1.4928651203679165e-07,nan,MODEL_NOT_IDENTIFIED
7.62,1.7769215036143515e-08,1.0543611477600007e-09,0.0,1.7769215036143515e-08,0.0,3.2976719974871135e-09,-2.2133713556241076e-08,-4.1404794549674116e-08,4.191081926214716e-10,1.7007508975778324e-09,-8.594203135029069e-10,9.903781292171708e-07,-1.3957318969073679e-07,nan,MODEL_NOT_IDENTIFIED
7.640000000000001,1.765879092595534e-08,6.291529147948488e-10,0.0,1.765879092595534e-08,0.0,-1.396634773407931e-08,-2.035212286537054e-08,-4.064097168661857e-08,4.165037078905105e-10,1.6693759702521175e-09,-7.90243705330435e-10,9.721079393419693e-07,-1.283386404219807e-07,nan,MODEL_NOT_IDENTIFIED
7.66,1.7225752279767695e-08,2.4146983313659383e-10,0.0,1.7225752279767695e-08,0.0,-2.8956211201973182e-08,-1.8391209123513596e-08,-3.9193971916951885e-08,4.0628997340816044e-10,1.6099387436260309e-09,-7.141042405950355e-10,9.374965630401046e-07,-1.1597329626208947e-07,nan,MODEL_NOT_IDENTIFIED
7.68,1.651586488379139e-08,-1.0568971399736388e-10,0.0,1.651586488379139e-08,0.0,-4.165177685418567e-08,-1.630908973961411e-08,-3.7170778180833915e-08,3.8954642998841894e-10,1.5268336684746901e-09,-6.332585348297318e-10,8.891029687906148e-07,-1.028436403193875e-07,nan,MODEL_NOT_IDENTIFIED
7.7,1.557482851264157e-08,-4.104460589232676e-10,0.0,1.557482851264157e-08,0.0,-5.207883150517424e-08,-1.4159422131627119e-08,-3.4676870841684396e-08,3.673509614828351e-10,1.4243934754568055e-09,-5.497900285219736e-10,8.29450184328065e-07,-8.928803140363921e-08,nan,MODEL_NOT_IDENTIFIED
7.72,1.4447416453334974e-08,-6.71943783950894e-10,0.0,1.4447416453334974e-08,0.0,-6.03032562487052e-08,-1.199090336202832e-08,-3.1814398718766064e-08,3.407595994246613e-10,1.3068140481152638e-09,-4.6558955867898894e-10,7.609815488266609e-07,-7.561354877296503e-08,nan,MODEL_NOT_IDENTIFIED
7.74,1.3176732754563739e-08,-8.902487901924645e-10,0.0,1.3176732754563739e-08,0.0,-6.642510955426595e-08,-9.84692222734769e-09,-2.86806262272987e-08,3.1078900436447794e-10,1.1780906373210473e-09,-3.823418499639736e-10,6.860235694127502e-07,-6.209379824200352e-08,nan,MODEL_NOT_IDENTIFIED
7.76,1.1803587612765961e-08,-1.066239841162516e-09,0.0,1.1803587612765961e-08,0.0,-7.057274958677167e-08,-7.765352671449901e-09,-2.5366653997912478e-08,2.784017336034887e-10,1.0419653092044027e-09,-3.015174932304261e-10,6.06755319140922e-07,-4.8967609464799275e-08,nan,MODEL_NOT_IDENTIFIED
7.78,1.0365989014388176e-08,-1.2014972844236204e-09,0.0,1.0365989014388176e-08,0.0,-7.289710284364858e-08,-5.778476002678505e-09,-2.1956405457786942e-08,2.4449425096817035e-10,9.01885317776752e-10,-2.2436992532555283e-10,5.251841966158932e-07,-3.643854544317088e-08,nan,MODEL_NOT_IDENTIFIED
7.8,8.898746764046584e-09,-1.2981913935911945e-09,0.0,8.898746764046584e-09,0.0,-7.356617096234302e-08,-3.913018404909395e-09,-1.8525867678109498e-08,2.0988758734078336e-10,7.609719218423431e-10,-1.5193688559060742e-10,4.4312776751395193e-07,-2.4675139068010746e-08,nan,MODEL_NOT_IDENTIFIED
7.82,7.4331833436493035e-09,-1.3589724960355678e-09,0.0,7.4331833436493035e-09,0.0,-7.275985233878589e-08,-2.1902896143401265e-09,-1.514257132306861e-08,1.7532052092589271e-10,6.219990232881854e-10,-8.504580048148202e-11,3.622013252713098e-07,-1.3811767602537934e-08,nan,MODEL_NOT_IDENTIFIED
7.84,5.996944664449199e-09,-1.386864765738307e-09,0.0,5.996944664449199e-09,0.0,-7.066514029901282e-08,-6.264083559512055e-10,-1.1865291757965116e-08,1.4144511361115038e-10,4.873808897462783e-10,-2.4322536942772838e-11,2.838107417673902e-07,-3.950074264170978e-09,nan,MODEL_NOT_IDENTIFIED
7.86,4.613902683642019e-09,-1.385165272439733e-09,0.0,4.613902683642019e-09,0.0,-6.747174522846076e-08,7.673998383084316e-10,-8.743951260448145e-09,1.0882441406326994e-10,3.591681378044913e-10,2.979703373974253e-11,2.091501282755892e-07,4.839153761012773e-09,nan,MODEL_NOT_IDENTIFIED
7.88,3.3041410461582478e-09,-1.3573495932165842e-09,0.0,3.3041410461582478e-09,0.0,-6.336817449357162e-08,1.984446509577423e-09,-5.819700792244716e-09,7.79321190725117e-11,2.390510918770524e-10,7.70532083130661e-11,1.3920379139454937e-07,1.2513739658217951e-08,nan,MODEL_NOT_IDENTIFIED
7.9,2.0840143636154817e-09,-1.3069850159804376e-09,0.0,2.0840143636154817e-09,0.0,-5.8538291356677085e-08,3.0221793995596357e-09,-3.1251588843436044e-09,4.9153971717685536e-11,1.2836959669595936e-10,1.1734688625258719e-10,7.475194704008017e-08,1.905758911817281e-08,nan,MODEL_NOT_IDENTIFIED
7.92,9.662714359051884e-10,-1.2376521003726999e-09,0.0,9.662714359051884e-10,0.0,-5.315836251877784e-08,3.8817496481868565e-09,-6.847848158482218e-10,2.279066769467547e-11,2.812834607364814e-11,1.507227646688268e-10,1.6379646661993268e-08,2.4477961124854526e-08,nan,MODEL_NOT_IDENTIFIED
7.94,-3.9767365775198004e-11,-1.1528751136961825e-09,0.0,-3.9767365775198004e-11,0.0,-4.739459352130107e-08,4.567558998745302e-09,1.4846366291532959e-09,-9.379608925582249e-13,-6.098320513534028e-11,1.7735175693271065e-10,-3.551162765906541e-08,2.880261267209498e-08,nan,MODEL_NOT_IDENTIFIED
7.96,-9.279882263997825e-10,-1.056061630692001e-09,0.0,-9.279882263997825e-10,0.0,-4.1401142059550056e-08,5.086797938522757e-09,3.373421018807583e-09,-2.188771240312636e-11,-1.3856725744072266e-10,1.9751305934012474e-10,-8.069023005681917e-08,3.2076886320401985e-08,nan,MODEL_NOT_IDENTIFIED
7.98,-1.6952269167948113e-09,-9.504513782795503e-10,0.0,-1.6952269167948113e-09,0.0,-3.5318591339151514e-08,5.448984603644193e-09,4.978342052703811e-09,-3.998395470683328e-11,-2.044912867380021e-10,2.1157624744881281e-10,-1.1907898933889957e-07,3.4360802572683815e-08,nan,MODEL_NOT_IDENTIFIED
8.0,-2.340985691151891e-09,-8.390742213121985e-10,0.0,-2.340985691151891e-09,0.0,-2.927285894658264e-08,5.665513118584571e-09,6.301941384861135e-09,-5.5214947873371633e-11,-2.5885969447153856e-10,2.1998373875024002e-10,-1.5073870036203724e-07,3.572621174419201e-08,nan,MODEL_NOT_IDENTIFIED
8.02,-2.8671324711963317e-09,-7.247170238450744e-10,0.0,-2.8671324711963317e-09,0.0,-2.3374511285593668e-08,5.749218852720841e-09,7.351809181942172e-09,-6.762474907108907e-11,-3.019842557124224e-10,2.2323391220579649e-10,-1.7585091541121572e-07,3.6254052509778764e-08,nan,MODEL_NOT_IDENTIFIED
8.040000000000001,-3.2775900927203835e-09,-6.098989826974539e-10,0.0,-3.2775900927203835e-09,0.0,-1.7718449411584487e-08,5.713966884266567e-09,8.139852489147701e-09,-7.730588307474331e-11,-3.3435406642243726e-10,2.2186512889234178e-10,-1.9470044394579133e-07,3.6031756794803575e-08,nan,MODEL_NOT_IDENTIFIED
8.06,-3.5780226741959474e-09,-4.968549160626733e-10,0.0,-3.5780226741959474e-09,0.0,-1.2383929016334862e-08,5.574268789119515e-09,8.681566721317222e-09,-8.4391944894059e-11,-3.5660561908954856e-10,2.1644085246344653e-10,-2.0765792709868354e-07,3.515083328037163e-08,nan,MODEL_NOT_IDENTIFIED
8.08,-3.7755254003860885e-09,-3.875258989834876e-10,0.0,-3.7755254003860885e-09,0.0,-7.434875301767854e-09,5.344931738590328e-09,8.995323755046381e-09,-8.905028294911628e-11,-3.694935602697911e-10,2.0753602411808967e-10,-2.1516280926204304e-07,3.370465464544489e-08,nan,MODEL_NOT_IDENTIFIED
8.1,-3.878323216757162e-09,-2.835565687105848e-10,0.0,-3.878323216757162e-09,0.0,-2.920452447868885e-09,5.040742812635855e-09,9.101688214220501e-09,-9.147489241763138e-11,-3.7386260620706146e-10,1.9572480493683344e-10,-2.1770698404271203e-07,3.178646687473103e-08,nan,MODEL_NOT_IDENTIFIED
8.120000000000001,-3.895483121724744e-09,-1.8629837502794843e-10,0.0,-3.895483121724744e-09,0.0,1.1241527679297839e-09,4.676190428018786e-09,9.022771656884733e-09,-9.187962930341339e-11,-3.706210152951313e-10,1.8156975933728959e-10,-2.1581934679517806e-07,2.9487632609930423e-08,nan,MODEL_NOT_IDENTIFIED
8.14,-3.836643940066678e-09,-9.681802204354499e-11,0.0,-3.836643940066678e-09,0.0,4.6767730049139705e-09,4.265223854727912e-09,8.781632521749137e-09,-9.049183681905892e-11,-3.6071594017077617e-10,1.6561251744205114e-10,-2.1005144169785593e-07,2.6896114682099232e-08,nan,MODEL_NOT_IDENTIFIED
8.16,-3.7117666768834804e-09,-1.59103369990107e-11,0.0,-3.7117666768834804e-09,0.0,7.727166532166434e-09,3.821050957174871e-09,8.40172790894265e-09,-8.754645718547525e-11,-3.4511090895997225e-10,1.4836592165980417e-10,-2.0096434867386163e-07,2.4095200685985183e-08,nan,MODEL_NOT_IDENTIFIED
8.18,-3.530907799875078e-09,5.588519349709234e-11,0.0,-3.530907799875078e-09,0.0,1.027582412872333e-08,3.3559735546434882e-09,7.906421578095528e-09,-8.328068422317159e-11,-3.24765615717336e-10,1.303076339679977e-10,-1.8911691499694088e-07,2.1162464777957477e-08,nan,MODEL_NOT_IDENTIFIED
8.2,-3.3040170889484545e-09,1.182649606914265e-10,0.0,-3.3040170889484545e-09,0.0,1.2332710927464412e-08,2.8812591512748e-09,7.318550968856733e-09,-7.79291953934379e-11,-3.006181352818757e-10,1.1187515537235668e-10,-1.7505539867903756e-07,1.8168958816929074e-08,nan,MODEL_NOT_IDENTIFIED
8.22,-3.0407610347505785e-09,1.711395546293459e-10,0.0,-3.0407610347505785e-09,0.0,1.3915974673821488e-08,2.4070472403767584e-09,6.6600546013039615e-09,-7.171998644148875e-11,-2.7356961830823137e-10,9.346218783777457e-11,-1.5930455610908335e-07,1.51786215278339e-08,nan,MODEL_NOT_IDENTIFIED
8.24,-2.750372168150773e-09,2.1461053854175913e-10,0.0,-2.750372168150773e-09,0.0,1.505064884643678e-08,1.942287939930768e-09,5.9516599087156084e-09,-6.4870817652069e-11,-2.444714686286432e-10,7.541625159315109e-11,-1.4236017519804346e-07,1.2247891542698105e-08,nan,MODEL_NOT_IDENTIFIED
8.26,-2.4415241656350517e-09,2.4894629784861734e-10,0.0,-2.4415241656350517e-09,0.0,1.5767375874407463e-08,1.4947103629824432e-09,5.212630401037095e-09,-5.758626806077718e-11,-2.1411495769335032e-10,5.803745699908539e-11,-1.2468302767898412e-07,9.42550794719367e-09,nan,MODEL_NOT_IDENTIFIED
8.28,-2.1222321039509226e-09,2.745575302521375e-10,0.0,-2.1222321039509226e-09,0.0,1.610117236768103e-08,1.0708178638377926e-09,4.460570058460585e-09,-5.005538284054511e-11,-1.832231898055718e-10,4.157831996450027e-11,-1.0669419031750976e-07,6.752480303582813e-09,nan,MODEL_NOT_IDENTIFIED
8.3,-1.799776832499906e-09,2.9197288429637495e-10,0.0,-1.799776832499906e-09,0.0,1.6090254928836496e-08,6.759071231091462e-10,3.7112820117617653e-09,-4.244988953404776e-11,-1.5244529724922804e-10,2.624450299156946e-11,-8.877166462923278e-08,4.262208999286172e-09,nan,MODEL_NOT_IDENTIFIED
8.32,-1.480652093836418e-09,3.018151919111026e-10,0.0,-1.480652093836418e-09,0.0,1.5774941803027503e-08,3.1410793516884464e-10,2.9786778772419875e-09,-3.492295082741362e-11,-1.2235271611447752e-10,1.219636006540985e-11,-7.124820822536147e-08,1.9807361429562233e-09,nan,MODEL_NOT_IDENTIFIED
8.34,-1.1705327498578603e-09,3.04778677333672e-10,0.0,-1.1705327498578603e-09,0.0,1.5196642406893007e-08,-1.1559466758421662e-11,2.2747335744767313e-09,-2.7608415126909308e-11,-9.343737145948914e-11,-4.488374949014333e-13,-5.441027799944691e-08,-7.289294869102597e-11,nan,MODEL_NOT_IDENTIFIED
8.36,-8.742622614377493e-10,3.016074617590545e-10,0.0,-8.742622614377493e-10,0.0,1.439694370674136e-08,-2.9911267754376835e-10,1.60948705746873e-09,-2.0620521251109712e-11,-6.611158411487377e-11,-1.1614115744932218e-11,-3.8497975857911266e-08,-1.88617740875881e-09,nan,MODEL_NOT_IDENTIFIED
8.38,-5.958574190239447e-10,2.9307562129383007e-10,0.0,-5.958574190239447e-10,0.0,1.3416799532688241e-08,-5.475240183605678e-10,9.91073125271248e-10,-1.4054010007716098e-11,-4.070950057119917e-11,-2.125957139158548e-11,-2.3705881369511078e-08,-3.4526367877985756e-09,nan,MODEL_NOT_IDENTIFIED
8.4,-3.385282270159758e-10,2.799689963103591e-10,0.0,-3.385282270159758e-10,0.0,1.2295826251713023e-08,-7.566289676958058e-10,4.2579033622523743e-10,-7.984593190381545e-12,-1.7489841560407874e-11,-2.93788163007628e-11,-1.0184652314204512e-08,-4.771233628074823e-09,nan,MODEL_NOT_IDENTIFIED
8.42,-1.0471080088778378e-10,2.630688939756429e-10,0.0,-1.0471080088778378e-10,0.0,1.1071705803805723e-08,-9.270288499405732e-10,-8.180498092751295e-11,-2.4697294967032106e-12,3.3602363265415675e-12,-3.59951990350719e-11,1.9567266267784047e-09,-5.845759826644967e-09,nan,MODEL_NOT_IDENTIFIED
8.44,1.0388886205022397e-10,2.4313777326794756e-10,0.0,1.0388886205022397e-10,0.0,9.77969494895848e-09,-1.0599902983682943e-09,-5.287825579685135e-10,2.450343085994893e-12,2.172036885751266e-11,-4.1157901145641665e-11,1.2648165175538793e-08,-6.684202658020843e-09,nan,MODEL_NOT_IDENTIFIED
8.46,2.862423350161005e-10,2.2090695374055832e-10,0.0,2.862423350161005e-10,0.0,8.452237689146644e-09,-1.1573437777307726e-09,-9.137046453203514e-10,6.751367881829866e-12,3.753149876846457e-11,-4.4937996950247764e-11,2.1855273214887392e-08,-7.298104866865551e-09,nan,MODEL_NOT_IDENTIFIED
8.48,4.4193945676920365e-10,1.9706634604604428e-10,0.0,4.4193945676920365e-10,0.0,7.118676222684229e-09,-1.221383203657618e-09,-1.2364796557452214e-09,1.0423670747295692e-11,5.0789864005301916e-11,-4.742455589873821e-11,2.957586003241458e-08,-7.701931677032847e-09,nan,MODEL_NOT_IDENTIFIED
8.5,5.711241821700169e-10,1.722561640582576e-10,0.0,5.711241821700169e-10,0.0,5.805054456736145e-09,-1.2547684381621547e-09,-1.4982072650333623e-09,1.3470647029979397e-11,6.154063505148283e-11,-4.8720856613543775e-11,3.583622922082567e-08,-7.912455937073138e-09,nan,MODEL_NOT_IDENTIFIED
8.52,6.744273706313544e-10,1.4706054545827836e-10,0.0,6.744273706313544e-10,0.0,4.534007040604049e-09,-1.2604321788802458e-09,-1.7010189063614905e-09,1.5907176303782527e-11,6.987136304517512e-11,-4.8940771532528015e-11,4.06873633975945e-08,-7.948170972220613e-09,nan,MODEL_NOT_IDENTIFIED
8.540000000000001,7.528981455828768e-10,1.2200297990532373e-10,0.0,7.528981455828768e-10,0.0,3.3247260766360734e-09,-1.2414924996101533e-09,-1.8479172244362726e-09,1.7758003399782176e-11,7.590538516835278e-11,-4.8205370983741304e-11,4.420108404329196e-08,-7.828739072972012e-09,nan,MODEL_NOT_IDENTIFIED
8.56,8.079352951875082e-10,9.754342131326737e-11,0.0,8.079352951875082e-10,0.0,2.1929971025987394e-09,-1.2011720460335825e-09,-1.9426176603463504e-09,1.9056120410067444e-11,7.979531755726605e-11,-4.6639785671303536e-11,4.6466262305199594e-08,-7.574481950634202e-09,nan,MODEL_NOT_IDENTIFIED
8.58,8.412200126879984e-10,7.40769431285509e-11,0.0,8.412200126879984e-10,0.0,1.1512956015411187e-09,-1.1427246472585164e-09,-1.9893949286013812e-09,1.9841180288355364e-11,8.171674916527794e-11,-4.437035710699771e-11,4.758514681913499e-08,-7.205917956371153e-09,nan,MODEL_NOT_IDENTIFIED
8.6,8.546510982339268e-10,5.19337826117824e-11,0.0,8.546510982339268e-10,0.0,2.0893516278917264e-10,-1.0693698744383127e-09,-1.9929367335747417e-09,2.0157968507567554e-11,8.18622329927671e-11,-4.1522096615422955e-11,4.7669864693519335e-08,-6.7433494137928886e-09,nan,MODEL_NOT_IDENTIFIED
8.620000000000001,8.502835667404934e-10,3.138061165760384e-11,0.0,8.502835667404934e-10,0.0,-6.277415306547866e-10,-9.842358649345417e-10,-1.9582066619181438e-09,2.0054955052740938e-11,8.04356542309274e-11,-3.821646527834172e-11,4.683914197725096e-08,-6.206502073313401e-09,nan,MODEL_NOT_IDENTIFIED
8.64,8.3027143171836e-10,1.2622867291347185e-11,0.0,8.3027143171836e-10,0.0,-1.3551374997610788e-09,-8.903105364139558e-10,-1.8903177878620835e-09,1.958294490921107e-11,7.764703845002135e-11,-3.456947964812132e-11,4.521528037345437e-08,-5.61421747267204e-09,nan,MODEL_NOT_IDENTIFIED
8.66,7.96815266093033e-10,-4.1920257336758994e-12,0.0,7.96815266093033e-10,0.0,-1.972150311576838e-09,-7.904011414126478e-10,-1.7944181459686819e-09,1.8793841221808198e-11,7.370784725727389e-11,-3.0690141309539706e-11,4.2921417815652344e-08,-4.984197891684363e-09,nan,MODEL_NOT_IDENTIFIED
8.68,7.521149803495753e-10,-1.897070526248275e-11,0.0,7.521149803495753e-10,0.0,-2.4799027572058174e-09,-6.871019602128372e-10,-1.675588866112758e-09,1.773953151091228e-11,6.882679407076362e-11,-2.6679182440583796e-11,4.007909191692717e-08,-4.332802626454071e-09,nan,MODEL_NOT_IDENTIFIED
8.700000000000001,6.983281079876881e-10,-3.166935462261701e-11,0.0,6.983281079876881e-10,0.0,-2.88146259553929e-09,-5.827697987971353e-10,-1.5387554324430532e-09,1.6470903785011068e-11,6.320619897631847e-11,-2.2628114433198497e-11,3.6806117336904026e-08,-3.6748934816954735e-09,nan,MODEL_NOT_IDENTIFIED
8.72,6.375337499074097e-10,-4.2288769905188504e-11,0.0,6.375337499074097e-10,0.0,-3.1815579590641795e-09,-4.795068491475227e-10,-1.3886122250303667e-09,1.5036996125906174e-11,5.7038889186482766e-11,-1.8618562383308477e-11,3.321478086272721e-08,-3.0237266893337645e-09,nan,MODEL_NOT_IDENTIFIED
8.74,5.717022042006572e-10,-5.086915370895721e-11,0.0,5.717022042006572e-10,0.0,-3.386294332934694e-09,-3.7915038081035185e-10,-1.229560232111513e-09,1.3484280371016933e-11,5.050564049728204e-11,-1.4721864829090048e-11,2.9410351522877316e-08,-2.3908879044491207e-09,nan,MODEL_NOT_IDENTIFIED
8.76,5.026701967377214e-10,-5.7484766079239744e-11,0.0,5.026701967377214e-10,0.0,-3.5028783007819827e-09,-2.832686646715701e-10,-1.0656575836795215e-09,1.1856077897133083e-11,4.37731453969462e-11,-1.099891547701653e-11,2.5489897379986447e-08,-1.7862665009730611e-09,nan,MODEL_NOT_IDENTIFIED
8.78,4.3212153138501317e-10,-6.223855087435702e-11,0.0,4.3212153138501317e-10,0.0,-3.5393525178771516e-09,-1.9316248119928522e-10,-9.005823542424425e-10,1.0192103232653606e-11,3.6992485145241386e-11,-7.500221764751246e-12,2.1541395794889782e-08,-1.2180650825292339e-09,nan,MODEL_NOT_IDENTIFIED
8.8,3.615728968139811e-10,-6.52568425016078e-11,0.0,3.615728968139811e-10,0.0,-3.5043456399409747e-09,-1.0987153469409166e-10,-7.376069137474075e-10,8.528129294196783e-12,3.02980762073457e-11,-4.2661539172768576e-12,1.764311991594119e-08,-6.92839930114066e-10,nan,MODEL_NOT_IDENTIFIED
8.82,2.923644995088214e-10,-6.668424422694613e-11,0.0,2.923644995088214e-10,0.0,-3.40684021795821e-09,-3.418508083373756e-11,-5.795829701823008e-10,6.895766454881998e-12,2.3807055861025456e-11,-1.3273575991936895e-12,1.3863280906916034e-08,-2.1556801842929112e-10,nan,MODEL_NOT_IDENTIFIED
8.84,2.2565513934185668e-10,-6.667875539066038e-11,0.0,2.2565513934185668e-10,0.0,-3.255960877770174e-09,3.334392463710107e-11,-4.289363439186804e-10,5.322346395884319e-12,1.7619067546591447e-11,1.2946967119737752e-12,1.0259902952393209e-08,2.102637637639196e-10,nan,MODEL_NOT_IDENTIFIED
8.86,1.6242130432939327e-10,-6.540721113452113e-11,0.0,1.6242130432939327e-10,0.0,-3.060784448057913e-09,9.238183457389695e-11,-2.8767044068404884e-10,3.83090075516852e-12,1.181640352334166e-11,3.587053976718927e-12,6.88090632919201e-09,5.825514678410137e-10,nan,MODEL_NOT_IDENTIFIED
8.88,1.0345983409388225e-10,-6.304108490797512e-11,0.0,1.0345983409388225e-10,0.0,-2.8301730897978444e-09,1.427951300093958e-10,-1.5737734501668575e-10,2.44022394843025e-12,6.464460546336684e-12,5.544529845275757e-12,3.7643727552324546e-09,9.004531353074739e-10,nan,MODEL_NOT_IDENTIFIED
8.9,4.9393686180701604e-11,-5.975269128013544e-11,0.0,4.9393686180701604e-11,0.0,-2.572630920777142e-09,1.84629669732731e-10,-3.9255436743169245e-11,1.1650091745751561e-12,1.6124634840454815e-12,7.168904948573355e-12,9.38966765229582e-10,1.1642579475272156e-09,nan,MODEL_NOT_IDENTIFIED
8.92,6.803346394634788e-13,-5.571181461311697e-11,0.0,6.803346394634788e-13,0.0,-2.2961841249875343e-09,2.180889467502512e-10,6.586756319872303e-11,1.6046506305615752e-14,-2.705588047227118e-12,8.468080627833448e-12,-1.5755130468908105e-09,1.375249112937163e-09,nan,MODEL_NOT_IDENTIFIED
8.94,-4.23776649675178e-11,-5.108277808855315e-11,0.0,-4.23776649675178e-11,0.0,-2.0082840917594395e-09,2.435118802484051e-10,1.575071871500489e-10,-9.995279215164085e-13,-6.469793965503778e-12,9.455216628379827e-12,-3.767478502055555e-09,1.5355638251799393e-09,nan,MODEL_NOT_IDENTIFIED
8.96,-7.962039691776e-11,-4.602195752748834e-11,0.0,-7.962039691776e-11,0.0,-1.7157327449629222e-09,2.6135061899291717e-10,2.354914832611196e-10,-1.8779423052808552e-12,-9.673091145224308e-12,1.0147869237502533e-11,-5.632816614001531e-09,1.6480532933527674e-09,nan,MODEL_NOT_IDENTIFIED
8.98,-1.1101702569791196e-10,-4.0675735477455e-11,0.0,-1.1101702569791196e-10,0.0,-1.4246288987622499e-09,2.7214877650161825e-10,2.999279177755343e-10,-2.618469352519099e-12,-1.2319893889424098e-11,1.056714618747304e-11,-7.174097911539403e-09,1.7161454949818707e-09,nan,MODEL_NOT_IDENTIFIED
9.0,-1.366513620366341e-10,-3.517888320347027e-11,0.0,-1.366513620366341e-10,0.0,-1.1403342123562515e-09,2.7652046121552973e-10,3.51168820461856e-10,-3.2230858395231555e-12,-1.4424674559979216e-11,1.0736892427200006e-11,-8.39974991377299e-09,1.7437129421837351e-09,nan,MODEL_NOT_IDENTIFIED
9.02,-1.5670693054027213e-10,-2.965335152939744e-11,0.0,-1.5670693054027213e-10,0.0,-8.674571099269262e-10,2.7513040752549977e-10,3.897761991439769e-10,-3.696120413670562e-12,-1.6010518292834092e-11,1.0682918638525281e-11,-9.323215514533439e-09,1.7349473897216108e-09,nan,MODEL_NOT_IDENTIFIED
9.040000000000001,-1.7145188059435524e-10,-2.420744592626878e-11,0.0,-1.7145188059435524e-10,0.0,-6.098528808403236e-10,2.686754570092778e-10,4.164866651589238e-10,-4.043897698986247e-12,-1.7107682269704994e-11,1.0432282179252367e-11,-9.962114020131993e-09,1.6942430573665497e-09,nan,MODEL_NOT_IDENTIFIED
9.06,-1.8122404541558097e-10,-1.8935356807486882e-11,0.0,-1.8122404541558097e-10,0.0,-3.7063807546512845e-10,2.578675845691241e-10,4.32177123144522e-10,-4.274385896010842e-12,-1.7752186385536274e-11,1.0012628012444139e-11,-1.0337420469429655e-08,1.626089594261055e-09,nan,MODEL_NOT_IDENTIFIED
9.08,-1.8641641584821656e-10,-1.3917012622066734e-11,0.0,-1.8641641584821656e-10,0.0,-1.5221725969674237e-10,2.4341861215752344e-10,4.3783178800960403e-10,-4.39685416391219e-12,-1.7984458431549018e-11,9.451595162343336e-12,-1.0472676699326202e-08,1.5349756850602236e-09,nan,MODEL_NOT_IDENTIFIED
9.1,-1.8746325659914357e-10,-9.218220975983362e-12,0.0,-1.8746325659914357e-10,0.0,4.367981812454774e-11,2.2602670411642102e-10,4.3451100123357806e-10,-4.4215451552807504e-12,-1.7848053187870898e-11,8.776292347787692e-12,-1.0393245449140332e-08,1.4253038907661216e-09,nan,MODEL_NOT_IDENTIFIED
